	date	sentence
1139	(3, 2, 2020)	Afghanistan: les talibans mettent fin à la trêve partielle avec le gouvernement
1140	(3, 2, 2020)	Sarthe: une femme de 25 ans retrouvée morte, le suspect en fuite
1141	(3, 2, 2020)	Coronavirus: des chauffeurs de bus exercent leur droit de retrait dans l'Essonne
1142	(3, 2, 2020)	Coronavirus: Nike ferme temporairement son siège européen aux Pays-Bas
1143	(3, 2, 2020)	Coronavirus: près de 9 fois plus de nouveaux cas dans le monde qu'en Chine en 24 heures, alerte l'OMS
1144	(3, 2, 2020)	Nancy: une femme jugée pour avoir tué son fils autiste
1145	(3, 2, 2020)	Finistère: suicide d'un détenu qui devait être jugé mardi aux assises
1146	(3, 2, 2020)	Viol collectif de New Delhi: l'exécution de quatre coupables de nouveau reportée
1147	(3, 2, 2020)	Réchauffement climatique: en Antarctique, la neige devient rouge
1148	(3, 2, 2020)	Risque d'avalanche: les Hautes-Alpes en vigilance orange 
1149	(3, 2, 2020)	Gers: une vingtaine d'élèves légèrement blessés dans l'accident d'un car scolaire
1150	(3, 2, 2020)	Trois ans après la fusillade du lycée de Grasse, le tireur et son complice présumé comparaissent
1151	(3, 2, 2020)	Afflux de migrants en Grèce: un enfant mort au large de Lesbos lors d'un naufrage
1152	(3, 2, 2020)	Coronavirus: l'OMS appelle à se doter d'appareils d'assistance respiratoire
1153	(3, 2, 2020)	Coronavirus: le musée du Louvre reste fermé ce lundi, les salariés votent à nouveau un droit de retrait
1154	(3, 2, 2020)	"La Grèce en état d'alerte ""maximum"" face à l'afflux de milliers de migrants à ses portes"
1155	(3, 2, 2020)	Coronavirus: un deuxième mort aux États-Unis, premier cas à New York
1156	(3, 2, 2020)	Pas-de-Calais: un premier cas de coronavirus confirmé dans le département, à Hénin-Beaumont
1157	(3, 2, 2020)	Municipales: une large majorité des maires sortants sont des hommes
1158	(3, 2, 2020)	Lille: la foire d'art contemporain Art Up! reportée à cause du coronavirus
1159	(3, 2, 2020)	La campagne officielle pour le premier tour des municipales commence ce lundi
1160	(3, 2, 2020)	Coronavirus: le salon du Livre de Paris annulé
1161	(3, 2, 2020)	La Corée du Nord a tiré deux projectiles non identifiés, selon l'armée sud-coréenne
1162	(3, 1, 2020)	Entre inquiétudes et mesures de confinement, l'impact concret du coronavirus en France
1163	(3, 1, 2020)	Val-de-Marne: la police tire sur un homme suspecté d'avoir agressé une femme au couteau
1164	(3, 1, 2020)	Municipales à Lyon: l'écologiste Gregory Doucet en tête d'un nouveau sondage ce dimanche
1165	(3, 1, 2020)	Le sénateur Michel Amiel annonce qu'il quitte LaREM à cause du 49.3
1166	(3, 1, 2020)	"Utilisation du 49.3 en pleine crise du coronavirus: l'opposition dénonce un timing ""cynique, fourbe et grossier"""
1167	(3, 1, 2020)	Contaminé au coronavirus, le maire de La Balme-de-Sillingy s'était rendu juste avant au Salon de l'agriculture
1168	(3, 1, 2020)	Le Paris Manga Show annulé à cause du coronavirus
1169	(3, 1, 2020)	Coronavirus: deux enfants de 1 et 5 ans contaminés en Alsace
1170	(3, 1, 2020)	Tempête Léon: vents et pluies sur le pays ce dimanche, 9 départements en alerte orange
1171	(3, 1, 2020)	Coronavirus: des premiers cas en Outre-mer, à Saint-Martin et St-Barth
1172	(3, 1, 2020)	"Le pape renonce à une retraite spirituelle à cause d'un ""rhume"""
1173	(3, 1, 2020)	Paris: parcs, jardins et cimetières fermés ce dimanche à cause des vents violents
1174	(3, 1, 2020)	Le rédacteur en chef en Turquie du média russe Sputnik arrêté à Istanbul
1175	(3, 1, 2020)	Bourges: deux détenus se sont évadés ce dimanche de la maison d'arrêt
1176	(3, 1, 2020)	La compagne du Premier ministre britannique Boris Johnson attend un bébé, le couple va se marier
1177	(2, 29, 2020)	Coronavirus: un premier mort aux États-Unis
1178	(2, 29, 2020)	Coronavirus: le voile se lève peu à peu dans l'Oise
1179	(2, 29, 2020)	Réforme des retraites: deux motions de censure déposées contre le gouvernement
1180	(2, 29, 2020)	Roubaix: un homme meurt après avoir chuté du 5e étage de son immeuble
1181	(2, 29, 2020)	Coronavirus: annulation de tous les rassemblements de plus de 5000 personnes en milieu confiné
1182	(2, 29, 2020)	Afghanistan: Etats-Unis et talibans signent un accord historique après 18 ans de guerre
1183	(2, 29, 2020)	Une vingtaine de blessés dans une rixe à Ouistreham, dans le Calvados
1184	(2, 29, 2020)	Alpes-Maritimes: 40 personnes évacuées après l'incendie d'un ensemble de chalets à Auron
1185	(2, 29, 2020)	"Réforme des retraites: Valls soutient Macron et le recours au 49.3 mais n'a ""pas de conseils à donner"""
1186	(2, 29, 2020)	"""Vider les bénitiers"": l'archevêque de Paris veut lutter contre le coronavirus"
1187	(2, 29, 2020)	Coronavirus: les hommes de plus de 70 ans ou déjà malades sont les plus vulnérables
1188	(2, 29, 2020)	"Régionales: Patrick Kanner prêt à mener ""le combat"" face à Xavier Bertrand dans les Hauts-de-France"
1189	(2, 29, 2020)	Erdogan affirme qu'il laissera les frontières de l'Europe ouvertes aux migrants
1190	(2, 29, 2020)	Retraites: l'Assemblée entame le débat sensible sur les régimes spéciaux
1191	(2, 28, 2020)	Lens: non-déclarées, les manifestations prévues en marge du meeting de Marine Le Pen ce samedi interdites par la préfecture
1192	(2, 28, 2020)	Heurts en marge d'un concert: la Gare de Lyon de nouveau ouverte
1193	(2, 28, 2020)	Essonne: un policier mis en examen après un tir de LBD ayant éborgné un jeune
1194	(2, 28, 2020)	Syrie: 33 soldats turcs tués, Ankara riposte, faisant craindre une escalade
1195	(2, 28, 2020)	Marseille: un automobiliste abattu sur l'autoroute
1196	(2, 28, 2020)	Retraites: pas de conflit d'intérêts pour le député LaREM Jacques Maire, co-rapporteur de la réforme
1197	(2, 28, 2020)	Californie: un homme vole un véhicule transportant un cadavre
1198	(2, 28, 2020)	Prévention des agressions sexuelles: le Vatican institue un groupe d'experts mobiles
1199	(2, 28, 2020)	Coronavirus en Iran: 34 morts et 388 personnes contaminées selon un nouveau bilan
1200	(2, 28, 2020)	Transilien: la reprise partielle du trafic sur les lignes L et U prévue lundi, finalement reportée
1201	(2, 28, 2020)	Municipales: Marine Le Pen à Calais le 11 mars pour soutenir la candidature de sa soeur
1202	(2, 28, 2020)	"Coronavirus: un document ""questions/réponses"" pour informer les salariés et employeurs"
1203	(2, 28, 2020)	Rédoine Faïd poursuit sa grève de la faim, ses avocats demandent son hospitalisation
1204	(2, 28, 2020)	Des vers dans du lait infantile: Danone demande aux parents d'envoyer les boîtes concernées
1205	(2, 28, 2020)	Incendie à Strasbourg: la piste criminelle privilégiée, 2 suspects toujours en garde à vue
1206	(2, 28, 2020)	Paris: un homme meurt percuté par le métro après être tombé sur les voies porte de Versailles
1207	(2, 28, 2020)	La Suisse interdit tous les grands événements en raison du coronavirus
1208	(2, 28, 2020)	La Courneuve: un mort dans une rixe entre vendeurs de cigarettes à la sauvette
1209	(2, 28, 2020)	"Harcèlement à l'Assemblée: accusé de ""fermer les yeux"" par les syndicats, Le Gendre s'en défend"
1210	(2, 28, 2020)	Municipales à Paris: Buzyn propose une hausse de la taxe sur les nuits dans les palaces
1211	(2, 28, 2020)	Coronavirus: non, les États-Unis ne recommandent pas de se raser la barbe pour se protéger
1212	(2, 28, 2020)	"César 2020: une récompense pour Roman Polanski serait un ""symbole mauvais"", selon Franck Riester"
1213	(2, 28, 2020)	"Coronavirus: environ ""2000 élèves"" n'ont pas repris l'école, selon Blanquer"
1214	(2, 28, 2020)	Coronavirus: un cas recensé au Nigeria, le 1er en Afrique subsaharienne
1215	(2, 27, 2020)	Il vole un avion, survole Perpignan et se tue dans le crash
1216	(2, 27, 2020)	Seine-Saint-Denis: un homme se tue en jouant à la roulette russe
1217	(2, 27, 2020)	Coronavirus: 12 nouveaux cas liés à une chaîne de contamination dans l'Oise
1218	(2, 27, 2020)	Coronavirus: un homme hospitalisé à Lille, 38 cas confirmés en France
1219	(2, 27, 2020)	"Le pape ""légèrement indisposé"" annule sa présence à une messe"
1220	(2, 27, 2020)	Coronavirus en Italie: le président de la Lombardie se place en quarantaine
1221	(2, 27, 2020)	"Automobiliste tué par la chute d'un arbre à Paris: Hidalgo ""pense à la victime et à sa famille"""
1222	(2, 27, 2020)	Montrouge: le pan de muret d'un immeuble s'effondre, cinq blessés dont un grave
1223	(2, 27, 2020)	"Municipales: Agnès Buzyn juge ""important d’avoir une personnalité comme Villani"" à la mairie de Paris"
1224	(2, 27, 2020)	Lubrizol mise en examen pour les dégâts environnementaux causés par l'incendie de Rouen
1225	(2, 27, 2020)	Élections municipales à Paris: Rachida Dati s'affiche avec Xavier Bertrand à la gare du Nord
1226	(2, 27, 2020)	Redoine Faïd a refusé d'être extrait de sa cellule pour comparaître devant la cour d'assises
1227	(2, 27, 2020)	Après avoir acheté son appartement en viager, il tente de l'empoisonner
1228	(2, 27, 2020)	L'octogénaire accusé de l'attaque de la mosquée de Bayonne est mort en prison
1229	(2, 27, 2020)	Municipales: le sketch de Christophe Alévêque au meeting d'Anne Hidalgo passe mal auprès de LaREM
1230	(2, 27, 2020)	États-Unis: une fusillade dans une brasserie de bière fait cinq morts
1231	(2, 27, 2020)	"Soldats nazis, prisonniers juifs... Madrid ""horrifié"" par un carnaval accusé de ""banaliser"" l'Holocauste"
1232	(2, 27, 2020)	"Dunkerque: l'adolescente de 14 ans disparue depuis le 18 février retrouvée ""saine et sauve"""
1233	(2, 27, 2020)	Un passager Allemand évacué d'un navire au large du Cap Gris-Nez pour problèmes respiratoires
1234	(2, 27, 2020)	Municipales à Paris: Serge Federbusch, candidat soutenu par le RN, en difficulté financière
1235	(2, 27, 2020)	Coronavirus: Emmanuel Macron en visite à l'hôpital de la Pitié-Salpêtrière
1236	(2, 27, 2020)	Île-de-France: plus de 500 kilomètres de bouchons cumulés ce jeudi
1237	(2, 27, 2020)	Nouveaux tirs à Besançon: deux mineurs blessés dans le quartier de Planoise
1238	(2, 26, 2020)	Résultat Loto: le tirage du 26 février 2020
1239	(2, 26, 2020)	Municipales: moins d'un Français sur deux sait pour qui il votera le 15 mars
1240	(2, 26, 2020)	Leur bébé régurgite un ver, des parents portent plainte contre le lait Gallia
1241	(2, 26, 2020)	Loire: une femme mise en examen pour le meurtre de sa co-détenue
1242	(2, 26, 2020)	Fort risque d'avalanches en Haute-Savoie
1243	(2, 26, 2020)	Coronavirus: la Fête du Citron à Menton annulée
1244	(2, 26, 2020)	Tuerie à la préfecture: une recherche internet faite par l'assaillant accrédite l'hypothèse terroriste
1245	(2, 26, 2020)	Météo: 9 départements du nord-est en vigilance orange neige-verglas
1246	(2, 26, 2020)	La permanence de Gérard Collomb à Lyon visée par Greenpeace
1247	(2, 26, 2020)	Coronavirus: la mairie de Paris active une cellule de crise
1248	(2, 26, 2020)	Élections municipales à Clichy-sous-Bois: le PS retire son soutien au maire sortant adoubé par LaREM
1249	(2, 26, 2020)	Coronavirus: le commissariat du 16e arrondissement brièvement confiné par mesure de précaution
1250	(2, 26, 2020)	Une Américaine plaide coupable de s'être montrée seins nus devant son mari
1251	(2, 26, 2020)	Coronavirus: la plateforme téléphonique du gouvernement a reçu 24.130 appels mardi
1252	(2, 26, 2020)	Après un faux départ, le couple Fillon de retour au tribunal
1253	(2, 26, 2020)	Toulouse: le CHU offre 100 euros pour passer une IRM
1254	(2, 26, 2020)	Côte-d'Or: mort d'un touriste chinois, un hôtel placé en confinement
1255	(2, 26, 2020)	Coronavirus: 52 morts en Chine, le plus faible bilan quotidien depuis trois semaines
1256	(2, 25, 2020)	Municipales à Paris: dans le 16e, les candidates LR non-investies interdites d'utiliser le logo du parti
1257	(2, 25, 2020)	"Coronavirus: les Français ""invités"" à reporter leur voyage vers les zones les plus touchées d'Italie"
1258	(2, 25, 2020)	Les astronomes ont besoin d'aide du public pour traquer les trous noirs
1259	(2, 25, 2020)	Coronavirus: les pays voisins de l'Italie ne ferment pas leurs frontières
1260	(2, 25, 2020)	Suspicion de coronavirus: huit lycéens de Courbevoie examinés après un voyage en Italie
1261	(2, 25, 2020)	Inde: au moins 13 morts dans des violences intercommunautaires
1262	(2, 25, 2020)	Salon de l'Agriculture: 32 bières du Nord et du Pas-de-Calais plébiscitées, un record
1263	(2, 25, 2020)	Coronavirus: des centaines de touristes confinés à Tenerife
1264	(2, 25, 2020)	Loire: enquête pour meurtre après la mort d'une détenue
1265	(2, 25, 2020)	Municipales à Paris: Jérôme Dubus, ancien soutien de la Manif pour tous, renonce à se présenter avec Agnès Buzyn
1266	(2, 25, 2020)	Hollande chahuté lors d'une dédicace, un syndicat de libraires condamne
1267	(2, 25, 2020)	"Coronavirus: pour le ministre de la Santé, ""l'épidémie est à nos portes"""
1268	(2, 25, 2020)	"	L'ex-président égyptien Hosni Moubarak est mort"
1269	(2, 25, 2020)	"Le nouveau coronavirus est-il la ""maladie X"" redoutée par l'OMS? "
1270	(2, 25, 2020)	Municipales: Valérie Pécresse candidate sur la liste du maire sortant de Vélizy
1271	(2, 25, 2020)	"""Personne ne l'aime"": Hillary Clinton maintient ses critiques envers Bernie Sanders, malgré le ""danger"" Trump"
1272	(2, 25, 2020)	Allemagne: 18 enfants parmi les 52 personnes blessées par une voiture dans un carnaval
1273	(2, 25, 2020)	Plus de 500 km de bouchons en Ile-de-France ce mardi matin
1274	(2, 25, 2020)	Coronavirus en Espagne: un touriste italien contaminé et hospitalisé dans les îles Canaries 
1275	(2, 24, 2020)	"""Une honte"": la Commission européenne réagit après le carnaval belge d'Alost, accusé d'antisémitisme"
1276	(2, 24, 2020)	Le Botswana s'inquiète de la hausse du braconnage visant ses rhinocéros
1277	(2, 24, 2020)	Résultat Loto: le tirage du lundi 24 février 2020
1278	(2, 24, 2020)	La planète Mars est secouée par une forte activité sismique selon le robot InSight
1279	(2, 24, 2020)	Croatie: des poupées à l'effigie d'un couple gay incendiées dans un carnaval
1280	(2, 24, 2020)	Suspicion de coronavirus à Lyon: les tests réalisés sur le chauffeur en provenance d'Italie sont négatifs   
1281	(2, 24, 2020)	Réforme des retraites: après une semaine de débat, le premier article adopté à l'Assemblée nationale
1282	(2, 24, 2020)	Dans l'Eure, les pompiers mettent en vente des véhicules d'intervention
1283	(2, 24, 2020)	Coronavirus: la France instaure des mesures de précaution pour les personnes revenant d'Italie
1284	(2, 24, 2020)	Mayotte: violences après la mort d'un homme tué par un policier
1285	(2, 24, 2020)	Coronavirus en Italie: le décompte se stabilise à 229 cas dont 7 morts
1286	(2, 24, 2020)	Afrique du Sud: des femmes porteuses du VIH stérilisées de force dans des hôpitaux
1287	(2, 24, 2020)	Coronavirus: renforcement du dispositif sanitaire dans les Alpes-Maritimes
1288	(2, 24, 2020)	Essonne: un jeune homme blessé à l'oeil par un tir de LBD
1289	(2, 24, 2020)	Municipales: à Rennes, La France insoumise va inscrire un chat sur sa liste
1290	(2, 24, 2020)	Un rappeuse salue le courage des habitantes de La Mecque, les autorités appellent à l'arrêter
1291	(2, 24, 2020)	Affaire Fillon: le procès renvoyé à mercredi en raison de la grève des avocats
1292	(2, 24, 2020)	Municipales à Paris: Cédric Villani dévoile son plan d'investissement de 8,5 milliards d'euros
1293	(2, 24, 2020)	Hautes-Pyrénées: un parapentiste confirmé se tue accidentellement
1294	(2, 24, 2020)	Un homme tué d'un coup de couteau lors d'une rixe près de Nancy
1295	(2, 24, 2020)	Municipales à Paris: Baroin et Sarkozy soutiendront Rachida Dati pendant sa campagne
1296	(2, 24, 2020)	Chypre: une jeune matelot française fait une chute mortelle lors d'une escale
1297	(2, 24, 2020)	"Blanquer sur l'islamisation dans le Nord: un député LaREM accuse le ministre ""d'irresponsabilité"""
1298	(2, 24, 2020)	Paris: le commissariat du 13e momentanément confiné ce lundi après une suspicion de coronavirus
1299	(2, 24, 2020)	Emmanuel Macron présidera un hommage national à Jean Daniel vendredi aux Invalides
1300	(2, 24, 2020)	Coronavirus: la session annuelle du parlement chinois reporté, une première depuis des décennies
1301	(2, 24, 2020)	Coronavirus: premiers cas détectés dans 4 autres pays du Moyen-Orient
1302	(2, 24, 2020)	Affaire Fillon: Marc Joulaud candidat aux municipales en dépit du calendrier judiciaire
1303	(2, 24, 2020)	Belloubet annonce que 43 détenus condamnés pour terrorisme seront libérés en 2020
1304	(2, 24, 2020)	Mort d'Hervé Bourges, grande figure des médias et de la francophonie
1305	(2, 24, 2020)	Municipales: à Paris, Jean-Marie Le Pen voterait pour Rachida Dati
1306	(2, 23, 2020)	De fortes odeurs d'hydrocarbures ressenties à Lyon, aucun risque pour la santé assurent les pompiers
1307	(2, 23, 2020)	Val-d'Oise: un homme condamné à deux ans de prison ferme pour avoir prostitué sa compagne
1308	(2, 23, 2020)	"Paris: le quartier Charonne est l'un des ""plus cool"" d'Europe, selon The Guardian"
1309	(2, 23, 2020)	Pour Xi Jinping, le coronavirus est la plus grave urgence sanitaire en Chine depuis 1949
1310	(2, 23, 2020)	Montpellier: un policier traîné sur deux kilomètres par un chauffard
1311	(2, 23, 2020)	Var: un homme tue son ex-compagne, avant de se suicider
1312	(2, 23, 2020)	Coronavirus en Italie: le carnaval de Venise annulé avant son terme
1313	(2, 23, 2020)	274 migrants secourus par l'Ocean Viking vont débarquer en Sicile
1314	(2, 23, 2020)	Vents violents: un arbre tombe sur deux voitures à quelques mètres du carnaval de Dunkerque
1315	(2, 23, 2020)	"Marine Le Pen ""réfléchit"" à abandonner la tête du RN à l'approche de 2022"
1316	(2, 23, 2020)	Pas-de-Calais: remorquage d'un vraquier en difficulté au large du Cap Gris-Nez
1317	(2, 23, 2020)	Mort d'un troisième passager du Diamond Princess
1318	(2, 23, 2020)	Rhône: un chauffeur de camionnette placé en coma artificiel après une altercation avec un automobiliste
1319	(2, 23, 2020)	Pyrénées-Atlantiques: un léger séisme enregistré près de Pau
1320	(2, 23, 2020)	Coronavirus: fin de quarantaine pour les derniers rapatriés à Aix-en-Provence
1321	(2, 23, 2020)	Egypte: arrestation d'un docteur après une excision mortelle sur une fillette
1322	(2, 23, 2020)	Valérie Pécresse veut appliquer les règles de financement politique aux lieux de cultes
1323	(2, 23, 2020)	Oise: violemment attaquée par son doberman, une femme entre la vie et la mort
1324	(2, 23, 2020)	Coronavirus: niveau d'alerte au plus haut en Corée du Sud
1325	(2, 23, 2020)	La cote de popularité d'Emmanuel Macron progresse de 2 points et grimpe à 32%
1326	(2, 22, 2020)	"Brexit: Macron se dit ""pas sûr qu'on aura un accord global d'ici la fin d'année"""
1327	(2, 22, 2020)	Paris: une vache exposée sur le trottoir d'un restaurant, les associations s'indignent
1328	(2, 22, 2020)	Gilets jaunes à Lille: 9 personnes interpellées après une manifestation sous tension
1329	(2, 22, 2020)	Hauts-de-Seine: un vaste réseau d'exploitation de chauffeurs VTC sans-papiers démantelé
1330	(2, 22, 2020)	Agression dans une mosquée à Londres: un suspect inculpé
1331	(2, 22, 2020)	Dunkerque: l'homme, soupçonné d'avoir tué un jeune homme au couteau, s'est suicidé en prison
1332	(2, 22, 2020)	Jean Vanier, fondateur de l'Arche pour les handicapés, accusé d'abus sexuels après une enquête interne
1333	(2, 22, 2020)	États-Unis: Bernie Sanders dénonce l'ingérence de la Russie, soupçonnée de vouloir le favoriser
1334	(2, 22, 2020)	Marseille: marche blanche pour Mehdi, tué par un policier après un braquage
1335	(2, 22, 2020)	Marseille: soupçonnés d'avoir torturé et tué leur enfant, une mère et son compagnon écroués
1336	(2, 22, 2020)	Municipales à Paris: les propositions d'Anne Hidalgo pour réduire les nuisances nocturnes
1337	(2, 22, 2020)	Dunkerque: le pompier volontaire, lynché en marge du bal du Chat noir, est sorti du coma
1338	(2, 22, 2020)	Allemagne: l'extrême droite sous pression après les attentats
1339	(2, 22, 2020)	Nancy: une femme acquittée aux assises après avoir tué son compagnon violent
1340	(2, 22, 2020)	Côte d'Ivoire: le corps de l'enfant mort dans un train d'atterrissage rapatrié à Abidjan
1341	(2, 22, 2020)	Lyon: la trémie n°1 de Perrache de nouveau fermée toute la semaine
1342	(2, 22, 2020)	Etats-Unis: Bernie Sanders, favori des primaires démocrates, joue gros ce samedi soir dans le Nevada
1343	(2, 22, 2020)	Incendie d'une usine à Valenciennes: le feu maîtrisé mais les pompiers toujours mobilisés
1344	(2, 21, 2020)	Municipales à Paris: onze têtes de liste de Gaspard Gantzer annoncent poursuivre leur campagne
1345	(2, 21, 2020)	Résultat Euromillions: le tirage du vendredi 21 février 2020
1346	(2, 21, 2020)	Tempêtes et marées font remonter des balles de fusil sur la plage d'une île au large de Saint-Malo
1347	(2, 21, 2020)	Lyon: un appartement entièrement détruit par un incendie dans le 9e arrondissement
1348	(2, 21, 2020)	La Courneuve: incendie en cours dans un immeuble de cinq étages
1349	(2, 21, 2020)	Auvergne Rhône-Alpes: trois morts de la grippe depuis novembre, les vaccinations en légère hausse
1350	(2, 21, 2020)	Municipales à Paris: le débat décisif sur BFMTV et BFM Paris
1351	(2, 21, 2020)	Trafic: Bison-Futé voit rouge pour samedi en Auvergne-Rhône-Alpes, orange sur le reste du pays
1352	(2, 21, 2020)	Yvelines: quinze mineurs isolés étrangers interpellés pour plusieurs cambriolages
1353	(2, 21, 2020)	Gaspard Gantzer en passe d'être investi tête de liste dans le 6e arrondissement à Paris
1354	(2, 21, 2020)	Tricastin: des militants de Greenpeace interpellés après une intrusion dans la centrale nucléaire
1355	(2, 21, 2020)	Municipales: au Barcarès, des époux vont s'affronter dans les urnes
1356	(2, 21, 2020)	Exposition Leonard de Vinci au Louvre: les visites nocturnes démarrent ce vendredi
1357	(2, 21, 2020)	Procès de François Fillon: son ancien suppléant revient sur le rôle de Pénélope Fillon
1358	(2, 21, 2020)	Vaccin anti-coronavirus: la Chine prévoit des tests sur l'homme dès avril
1359	(2, 21, 2020)	Municipales à Paris: Hidalgo devant, Buzyn talonne Dati, selon un sondage
1360	(2, 21, 2020)	Coronavirus: le nombre de contaminations repart à la hausse en Chine, près de 900 nouveaux cas
1361	(2, 21, 2020)	Coronavirus en Chine: 115 morts supplémentaires recensés dans la province du Hubei
1362	(2, 21, 2020)	"Donald Trump assure que son ami condamné Roger Stone a ""de bonnes chances d'être innocenté"""
1363	(2, 20, 2020)	Bas-Rhin: un auxiliaire de vie reconnaît le viol d'une fillette handicapée
1364	(2, 20, 2020)	Retraites: l'intersyndicale appelle à une nouvelle journée interprofessionnelle le 31 mars
1365	(2, 20, 2020)	Un homme poignardé dans une mosquée à Londres, un suspect arrêté
1366	(2, 20, 2020)	Procès Fillon: les avocats de la défense vont demander le report de l'audience
1367	(2, 20, 2020)	Le tourisme en hausse dans la métropole lilloise en 2019
1368	(2, 20, 2020)	"Amsterdam envisage un ""complexe érotique"" pour transformer son Quartier rouge"
1369	(2, 20, 2020)	Lyon: appel à témoins après un accident corporel, un véhicule en fuite
1370	(2, 20, 2020)	Municipales: à Bordeaux, le candidat LaREM talonné par la liste de Philippe Poutou
1371	(2, 20, 2020)	Seine-Maritime: un mystérieux félin capturé par la gendarmerie
1372	(2, 20, 2020)	Municipales à Paris: candidate dans le 17e, Agnès Buzyn ne pourra pas voter pour sa propre liste
1373	(2, 20, 2020)	Coronavirus: une trentaine de Français rapatriés attendus dans le Calvados vendredi
1374	(2, 20, 2020)	Lyon: il entre dans un commissariat et tente de frapper un policier avec un tesson de bouteille
1375	(2, 20, 2020)	Un appel à témoins pour retrouver un chauffeur routier disparu sur une aire d'autoroute près de Calais
1376	(2, 20, 2020)	"Dans une nouvelle vidéo, L214 dénonce la ""cruauté"" d'un abattoir de veaux en Dordogne"
1377	(2, 20, 2020)	"Propos de Castaner sur la vie privée: Faure y voit ""une affaire de principe"" et non ""personnelle"""
1378	(2, 20, 2020)	Montreuil: chahuté lors d'une séance de dédicaces, François Hollande exfiltré d'une librairie
1379	(2, 20, 2020)	Japon: mort de 2 passagers du  Diamond Princess porteurs du coronavirus
1380	(2, 20, 2020)	Jean Daniel, fondateur du Nouvel Observateur, est mort
1381	(2, 20, 2020)	Coronavirus en Chine: 108 morts de plus dans la province du Hubei
1382	(2, 19, 2020)	Un léger séisme ressenti mercredi soir dans la région de Brest
1383	(2, 19, 2020)	New York: un homme arrêté et mis en examen pour avoir poignardé un touriste français en pleine rue
1384	(2, 19, 2020)	Aix-en-Provence: la maire LR candidate à sa réélection après la cassation de son inéligibilité
1385	(2, 19, 2020)	"Allemagne: enquête sur des ""albums à colorier"" xénophobes diffusés par l'AfD"
1386	(2, 19, 2020)	 Météo: les températures moyennes de cet hiver font partie des plus hautes jamais enregistréesAvec sa moyenne de 8°C, l'hiver 2019/2020 se classe à la deuxième place du classement fait par Météo-France, au...
1387	(2, 19, 2020)	Des scientifiques ont réussi à schématiser la partie du coronavirus s'attaquant aux cellules
1388	(2, 19, 2020)	"Enlèvement d'un bébé prématuré à Paris: l'enfant retrouvé ""en parfaite santé"", sa mère en garde à vue"
1389	(2, 19, 2020)	Des galettes de fioul découvertes sur les plages de Loire-Atlantique et de Vendée
1390	(2, 19, 2020)	Le coronavirus a fait deux morts en Iran
1391	(2, 19, 2020)	Le trafic reprend sur le RER D entre Corbeil-Essonnes et La Ferté-Alais
1392	(2, 19, 2020)	Villefranche: un engin explosif découvert sur un détenu qui entrait en prison
1393	(2, 19, 2020)	Municipales: Dati refait son retard sur Hidalgo, les deux candidates au coude à coude selon des sondages
1394	(2, 19, 2020)	Opéra de Lyon: des dizaines d'artistes signent une tribune en soutien au directeur du ballet licencié
1395	(2, 19, 2020)	"Climat, malbouffe... La santé de tous les enfants fait face à ""une menace immédiate"", selon l'ONU"
1396	(2, 19, 2020)	Un Lyonnais arrêté pour avoir diffusé un appel à venir armé au concert de Sadek à Saint-Priest
1397	(2, 19, 2020)	"MH370: la Malaisie a soupçonné le pilote d'un ""geste suicidaire"", selon le Premier ministre australien"
1398	(2, 19, 2020)	Plus de la moitié des passagers du Westerdam testés négatifs au coronavirus
1399	(2, 19, 2020)	Japon: des passagers du paquebot contaminé débarquent après 14 jours de quarantaine
1400	(2, 18, 2020)	Coronavirus en Chine: le bilan atteint désormais les 2000 morts
1401	(2, 18, 2020)	Les feux de forêts ont touché 75% des Australiens, selon une étude
1402	(2, 18, 2020)	Rhône: le témoin d'une affaire criminelle recherché, un appel à témoins lancé
1403	(2, 18, 2020)	Résultat Euromillions: le tirage du mardi 18 février 2020
1404	(2, 18, 2020)	Cher: un élu mis en examen après avoir incendié plusieurs hangars agricoles
1405	(2, 18, 2020)	Vatican: perquisitions en cours au Saint-Siège dans une affaire d'investissements opaques 
1406	(2, 18, 2020)	De la Sarthe aux Bouches-du-Rhône: une chatte portée disparue retrouve sa propriétaire 6 ans après
1407	(2, 18, 2020)	Incendie dans le 14e arrondissement de Paris: les flammes maîtrisées par les pompiers
1408	(2, 18, 2020)	Normandie: un avion de tourisme s'écrase au large de Fécamp, le pilote recherché
1409	(2, 18, 2020)	Coronavirus: la Russie interdit aux Chinois l'entrée sur son territoire
1410	(2, 18, 2020)	Une banque de l'île de Ré braquée, un suspect recherché
1411	(2, 18, 2020)	Japon: un troisième Français contaminé par le coronavirus sur le Diamond Princess
1412	(2, 18, 2020)	"""J'ai tué maman"": un trentenaire avoue le meurtre de sa mère, retrouvée dépecée"
1413	(2, 18, 2020)	Marne: disparition inquiétante d'une adolescente, la gendarmerie lance un appel à témoin
1414	(2, 18, 2020)	Coronavirus: plus que quatre patients hospitalisés en France
1415	(2, 18, 2020)	Retraites: Olivier Véran n'est pas favorable à l'utilisation du 49-3 mais n'exclut pas d'y avoir recours
1416	(2, 18, 2020)	Élections municipales: candidate à Calais, Marie-Caroline Le Pen fait son retour actif en politique
1417	(2, 18, 2020)	Municipales à Paris: Agnès Buzyn sera tête de liste dans le 17e arrondissement
1418	(2, 18, 2020)	Une étude fait le lien entre manque de sommeil et obésité chez les enfants
